metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_duration,1727650539,57.470500,,,,true,,GET,https://forums.whirlpool.net.au/forum/116,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/116,,
http_req_blocked,1727650539,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/forum/116,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/116,,
http_req_connecting,1727650539,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/forum/116,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/116,,
http_req_tls_handshaking,1727650539,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/forum/116,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/116,,
http_req_sending,1727650539,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/forum/116,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/116,,
http_req_waiting,1727650539,55.501300,,,,true,,GET,https://forums.whirlpool.net.au/forum/116,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/116,,
http_req_receiving,1727650539,1.969200,,,,true,,GET,https://forums.whirlpool.net.au/forum/116,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/116,,
http_req_failed,1727650539,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/forum/116,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/116,,
checks,1727650539,1.000000,GET forums.whirlpool.net.au/forum/${header},,,,,,,,Forum,,,,,,,
t_get_header,1727650539,57.470500,,,,,,,,,Forum,,,,,,,
http_reqs,1727650539,1.000000,,,,true,,GET,https://forums.whirlpool.net.au/thread/9m01812p,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/9m01812p,,
http_req_duration,1727650539,86.296300,,,,true,,GET,https://forums.whirlpool.net.au/thread/9m01812p,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/9m01812p,,
http_req_blocked,1727650539,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/thread/9m01812p,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/9m01812p,,
http_req_connecting,1727650539,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/thread/9m01812p,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/9m01812p,,
http_req_tls_handshaking,1727650539,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/thread/9m01812p,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/9m01812p,,
http_req_sending,1727650539,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/thread/9m01812p,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/9m01812p,,
http_req_waiting,1727650539,85.939300,,,,true,,GET,https://forums.whirlpool.net.au/thread/9m01812p,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/9m01812p,,
http_req_receiving,1727650539,0.357000,,,,true,,GET,https://forums.whirlpool.net.au/thread/9m01812p,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/9m01812p,,
http_req_failed,1727650539,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/thread/9m01812p,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/9m01812p,,
checks,1727650539,1.000000,forums.whirlpool.net.au/thread/{thread},,,,,,,,Forum,,,,,,,
t_get_thread,1727650539,86.296300,,,,,,,,,Forum,,,,,,,
